0.0,0.0644
0.1,0.1639
0.2,0.1815
0.3,0.2049
0.4,0.2224
0.5,0.2459
0.6,0.2576
0.7,0.2810
0.8,0.2985
0.9,0.3161
1.0,0.3337
1.1,0.3512
1.2,0.3688
1.3,0.3863
1.4,0.4039
1.5,0.4273
1.6,0.4390
1.7,0.4566
1.8,0.4741
1.9,0.4917
2.0,0.5093
2.1,0.5210
2.2,0.5385
2.3,0.5620
2.4,0.5737
2.5,0.5912
2.6,0.6088
2.7,0.6263
2.8,0.6439
2.9,0.6556
3.0,0.6732
3.1,0.6907
3.2,0.7083
3.3,0.7259
3.4,0.7434
3.5,0.7551
3.6,0.7727
3.7,0.7902
3.8,0.8078
3.9,0.8254
4.0,0.8371
4.1,0.8546
4.2,0.8722
4.3,0.8898
4.4,0.9015
4.5,0.9190
4.6,0.9366
4.7,0.9483
4.8,0.9659
4.9,0.9834
5.0,1.0010
5.2,1.0127
5.3,1.0302
5.4,1.0420
5.5,1.0595
5.6,1.0771
5.7,1.0888
5.8,1.1063
5.9,1.1239
6.0,1.1356
6.1,1.1532
6.2,1.1707
6.3,1.1824
6.4,1.2000
6.5,1.2176
6.6,1.2293
6.7,1.2468
6.8,1.2644
6.9,1.2761
7.0,1.2937
7.1,1.3112
7.2,1.3229
7.3,1.3405
7.4,1.3580
7.5,1.3698
7.6,1.3873
7.7,1.3990
7.8,1.4166
7.9,1.4283
8.0,1.4459
8.1,1.4576
8.2,1.4751
8.3,1.4868
8.4,1.5044
8.5,1.5220
8.6,1.5337
8.7,1.5512
8.8,1.5688
8.9,1.5805
9.0,1.5922
9.1,1.6098
9.2,1.6215
9.3,1.6390
9.4,1.6507
9.5,1.6683
9.6,1.6800
9.7,1.6976
9.8,1.7093
9.9,1.7268
10.0,1.7385
10.1,1.7561
10.2,1.7678
10.3,1.7854
10.4,1.7971
10.5,1.8146
10.6,1.8263
10.7,1.8439
10.8,1.8556
10.9,1.8673
11.0,1.8849
11.1,1.8966
11.2,1.9141
11.3,1.9259
11.4,1.9434
11.5,1.9551
11.6,1.9668
11.7,1.9844
11.8,1.9961
11.9,2.0137
12.0,2.0254
12.1,2.0429
12.2,2.0546
12.3,2.0722
12.4,2.0839
12.5,2.0956
12.6,2.1132
12.7,2.1249
12.8,2.1424
12.9,2.1541
13.0,2.1717
13.1,2.1834
13.2,2.1951
13.3,2.2068
13.4,2.2244
13.5,2.2361
13.6,2.2537
13.7,2.2654
13.8,2.2771
13.9,2.2946
14.0,2.3063
14.1,2.3180
14.2,2.3356
14.3,2.3473
14.4,2.3649
14.5,2.3766
14.6,2.3883
14.7,2.4059
14.8,2.4176
15.0,2.4293
15.1,2.4468
15.2,2.4585
15.3,2.4702
15.4,2.4878
15.5,2.4995
15.6,2.5112
15.7,2.5288
15.8,2.5405
15.9,2.5522
16.0,2.5639
16.1,2.5815
16.2,2.5932
16.3,2.6049
16.4,2.6224
16.5,2.6341
16.6,2.6459
16.7,2.6634
16.8,2.6751
16.9,2.6868
17.0,2.6985
17.1,2.7161
17.2,2.7278
17.3,2.7395
17.4,2.7512
17.5,2.7688
17.6,2.7805
17.7,2.7922
17.8,2.8039
17.9,2.8215
18.0,2.8332
18.1,2.8449
18.2,2.8566
18.3,2.8741
18.4,2.8859
18.5,2.8976
18.6,2.9093
18.7,2.9210
18.8,2.9385
18.9,2.9502
19.0,2.9620
19.1,2.9795
19.2,2.9912
19.3,3.0029
19.4,3.0146
19.5,3.0322
19.6,3.0439
19.7,3.0556
19.8,3.0673
19.9,3.0790
20.0,3.0966
20.1,3.1024
20.2,3.1200
20.3,3.1317
20.4,3.1434
20.5,3.1610
20.6,3.1668
20.7,3.1785
20.8,3.1961
20.9,3.2078
21.0,3.2195
21.1,3.2312
21.2,3.2429
21.3,3.2546
21.4,3.2722
21.5,3.2780
21.6,3.2956
21.7,3.3073
21.8,3.3190
21.9,3.3307
22.0,3.3424
22.1,3.3541
22.2,3.3659
22.3,3.3834
22.4,3.3951
22.5,3.4068
22.6,3.4185
22.7,3.4302
22.8,3.4420
22.9,3.4537
23.0,3.4654
23.1,3.4829
23.2,3.3249
23.3,3.2956
23.4,3.2722
23.5,3.2546
23.6,3.2312
23.7,3.2137
23.8,3.1961
23.9,3.1727
24.0,3.1551
24.1,3.1434
24.2,3.1200
24.3,3.1083
24.4,3.0907
24.5,3.0732
24.6,3.0556
24.8,3.0380
24.9,3.0263
25.0,3.0088
25.1,2.9971
25.2,2.9737
25.3,2.9561
25.4,2.9444
25.5,2.9268
25.6,2.9151
25.7,2.8976
25.8,2.8859
25.9,2.8683
26.0,2.8507
26.1,2.8390
26.2,2.8215
26.3,2.8039
26.4,2.7922
26.5,2.7746
26.6,2.7629
26.7,2.7454
26.8,2.7337
26.9,2.7161
27.0,2.7044
27.1,2.6868
27.2,2.6751
27.3,2.6576
27.4,2.6459
27.5,2.6283
27.6,2.6166
27.7,2.6049
27.8,2.5873
27.9,2.5756
28.0,2.5580
28.1,2.5463
28.2,2.5288
28.3,2.5171
28.4,2.4995
28.5,2.4878
28.6,2.4702
28.7,2.4585
28.8,2.4410
28.9,2.4351
29.0,2.4176
29.1,2.4000
29.2,2.3883
29.3,2.3707
29.4,2.3590
29.5,2.3473
29.6,2.3298
29.7,2.3180
29.8,2.3005
29.9,2.2888
30.0,2.2712
30.1,2.2595
30.2,2.2478
30.3,2.2361
30.4,2.2185
30.5,2.2068
30.6,2.1893
30.7,2.1776
30.8,2.1600
30.9,2.1483
31.0,2.1366
31.1,2.1190
