0.0,0.0585
0.1,0.4449
0.2,0.4917
0.3,0.5385
0.4,0.5854
0.5,0.6322
0.6,0.6790
0.7,0.7200
0.8,0.7610
0.9,0.8078
1.0,0.8488
1.1,0.8839
1.2,0.9249
1.3,0.9659
1.4,1.0068
1.5,1.0478
1.6,1.0888
1.7,1.1298
1.8,1.1649
1.9,1.2059
2.0,1.2410
2.1,1.2761
2.2,1.3171
2.3,1.3522
2.4,1.3932
2.5,1.4283
2.6,1.4693
2.7,1.5044
2.8,1.5395
2.9,1.5746
3.0,1.6098
3.1,1.6507
3.2,1.6859
3.3,1.7210
3.4,1.7561
3.5,1.7912
3.6,1.8263
3.7,1.8615
3.8,1.8966
3.9,1.9317
4.0,1.9610
4.1,2.0020
4.2,2.0312
4.3,2.0663
4.4,2.1015
4.5,2.1366
4.6,2.1717
4.7,2.2010
4.8,2.2361
4.9,2.2712
5.1,2.3063
5.2,2.3415
5.3,2.3707
5.4,2.4059
5.5,2.4410
5.6,2.4702
5.7,2.5054
5.8,2.5405
5.9,2.5698
6.0,2.6049
6.1,2.6341
6.2,2.6693
6.3,2.6985
6.4,2.7337
6.5,2.7629
6.6,2.7980
6.7,2.8273
6.8,2.8624
6.9,2.8917
7.0,2.9268
7.1,2.9561
7.2,2.9912
7.3,3.0205
7.4,3.0556
7.5,3.0849
7.6,3.1141
7.7,3.1493
7.8,3.1785
7.9,3.2078
8.0,3.2371
8.1,3.2722
8.2,3.3015
8.3,3.3307
8.4,3.3659
8.5,3.3951
8.6,3.4244
8.7,3.4595
8.8,3.4888
8.9,3.5180
9.0,3.5473
9.1,3.5824
9.2,3.6117
9.3,3.6410
9.4,3.6702
9.5,3.7054
9.6,3.7346
9.7,3.7580
9.8,3.7932
9.9,3.8224
10.0,3.8517
10.1,3.8810
10.2,3.9102
10.3,3.9395
10.4,3.9746
10.5,4.0039
10.6,4.0332
10.7,4.0624
10.8,4.0917
10.9,4.1210
11.0,4.1502
11.1,4.1795
11.2,4.2088
11.3,4.2380
11.4,4.2673
11.5,4.2966
11.6,4.3259
11.7,4.3551
11.8,4.3844
11.9,4.4137
12.0,4.4488
12.1,4.4780
12.2,4.5015
12.3,4.5307
12.4,4.5600
12.5,4.5893
12.6,4.6185
12.7,4.6478
12.8,4.6771
12.9,4.7063
13.0,4.7356
13.1,4.7649
13.2,4.7941
13.3,4.8234
13.4,4.8527
13.5,4.8761
13.6,4.9054
13.7,4.9346
13.8,4.9639
13.9,4.9932
14.0,5.0224
14.1,5.0517
14.2,5.0810
14.3,5.1044
14.4,5.1337
14.5,5.1629
14.6,5.1922
14.7,5.2215
14.9,5.2449
15.0,5.2741
15.1,5.3034
15.2,5.3268
15.3,5.3561
15.4,5.3854
15.5,5.4146
15.6,5.0810
15.7,5.0634
15.8,5.0517
15.9,5.0400
16.0,5.0341
16.1,5.0283
16.2,5.0166
16.3,5.0107
16.4,5.0107
16.5,5.0049
16.6,4.9990
16.7,4.9932
16.8,4.9873
16.9,4.9815
17.0,4.9756
17.1,4.9698
17.2,4.9698
17.3,4.9639
17.4,4.9580
17.5,4.9580
17.6,4.9580
17.7,4.9522
17.8,4.9463
17.9,4.9463
18.0,4.9405
18.1,4.9405
18.2,4.9346
18.3,4.9288
18.4,4.9288
18.5,4.9229
18.6,4.9229
18.7,4.9229
18.8,4.9171
18.9,4.9171
19.0,4.9112
19.1,4.9112
19.2,4.9054
19.3,4.9054
19.4,4.9054
19.5,4.8995
19.6,4.8995
19.7,4.8937
19.8,4.8937
19.9,4.8878
20.0,4.8878
20.1,4.8820
20.2,4.8820
20.3,4.8820
20.4,4.8761
20.5,4.8761
20.6,4.8761
20.7,4.8702
20.8,4.8702
20.9,4.8702
21.0,4.8644
21.1,4.8644
21.2,4.8585
21.3,4.8585
21.4,4.8585
21.5,4.8585
21.6,4.8527
21.7,4.8527
21.8,4.8468
21.9,4.8468
22.0,4.8468
22.1,4.8468
22.2,4.8410
22.3,4.8410
22.4,4.8410
22.5,4.8351
22.6,4.8351
22.7,4.8351
22.8,4.8293
22.9,4.8351
23.0,4.8293
23.1,4.8293
23.2,4.8293
23.3,4.8234
23.4,4.8234
23.5,4.8234
23.6,4.8176
