0.000000000000000e+00,1.213685832594495e-03
9.999999939225290e-09,1.213686637454560e-03
1.075818001710428e-08,1.213686714383534e-03
1.227454017286227e-08,1.213686911208708e-03
1.530726048437825e-08,1.213687266864494e-03
2.137270110741021e-08,1.213685995269502e-03
3.350358235347411e-08,1.213663409808910e-03
4.945483825160370e-08,1.213572392501195e-03
6.652525228160802e-08,1.213474830398766e-03
8.759148065595521e-08,1.213943826610379e-03
1.079221439749025e-07,1.216681360285185e-03
1.287062156777470e-07,1.225974711592743e-03
1.537722545992785e-07,1.256781566711061e-03
1.888645518368010e-07,1.360768379089859e-03
2.345768751512487e-07,1.648020834733603e-03
2.901175640152358e-07,2.276478853355877e-03
3.447824653196197e-07,3.251809479954489e-03
4.081941260639907e-07,4.845519581408071e-03
4.850414066672928e-07,7.295103206967180e-03
5.585399066591140e-07,1.006629294756324e-02
6.525090775092174e-07,1.402599199558778e-02
7.413356934928400e-07,1.803312853893037e-02
8.449025075135692e-07,2.291331712523099e-02
9.625452172242904e-07,2.859293377600791e-02
1.069382692387143e-06,3.382723152987632e-02
1.283057642712847e-06,4.438245175305430e-02
1.507409373348063e-06,5.550324024357345e-02
1.540493001440461e-06,5.714556418804731e-02
1.545275804375531e-06,5.738309454456383e-02
1.546692724134427e-06,5.745347423506114e-02
1.547262555256477e-06,5.748174724794772e-02
1.547608332936445e-06,5.749889557609333e-02
1.548156475894005e-06,5.752612197314652e-02
1.548693420352224e-06,5.755278614958520e-02
1.549058034613763e-06,5.757089711691060e-02
1.549365805873560e-06,5.758619586548369e-02
1.549652183625759e-06,5.760044853026675e-02
1.549883447631536e-06,5.761199941808348e-02
1.550137383834206e-06,5.762462494369264e-02
1.550390364816964e-06,5.763714949308157e-02
1.550793760757382e-06,5.765715744228622e-02
1.551241351495919e-06,5.767932921546701e-02
1.551900998645060e-06,5.771208317681753e-02
1.552258315937516e-06,5.772986657856841e-02
1.552595743393150e-06,5.774662085946056e-02
1.552897437278846e-06,5.776162454008621e-02
1.553145952576727e-06,5.777401319602937e-02
1.553370340283978e-06,5.778514773161891e-02
1.553575355635337e-06,5.779528357372288e-02
1.553937360340601e-06,5.781321409995960e-02
1.554333445596907e-06,5.783289121074275e-02
1.554903236463547e-06,5.786122146047287e-02
1.555613686582023e-06,5.789646675035645e-02
1.556001037956943e-06,5.791570552390374e-02
1.556293363085328e-06,5.793024401155078e-02
1.556558766044823e-06,5.794347913139489e-02
1.556763245340540e-06,5.795366977724647e-02
1.557044150161306e-06,5.796760562089748e-02
1.557317832974371e-06,5.798118837886140e-02
1.557756365669849e-06,5.800291133703292e-02
1.558228396482428e-06,5.802632809153205e-02
1.558997174520974e-06,5.806451787029887e-02
1.559390396210131e-06,5.808403609033197e-02
1.559660249675256e-06,5.809748443787885e-02
1.559888659997379e-06,5.810887487058439e-02
1.560113458842420e-06,5.812003005599378e-02
1.560320731499471e-06,5.813029069074846e-02
1.560685641993369e-06,5.814840557987722e-02
1.561079443117805e-06,5.816797610752103e-02
1.561643295094949e-06,5.819598906363332e-02
1.562319125066773e-06,5.822956571326185e-02
