1.593336773475001e-06,5.326185e-01,1.944520e-01
1.652083731272608e-06,5.358499e-01,1.959892e-01
1.713058773053567e-06,5.382549e-01,1.971331e-01
1.783792474104432e-06,5.402110e-01,1.980636e-01
1.853516755664168e-06,5.415337e-01,1.986928e-01
1.923109156920817e-06,5.424204e-01,1.991145e-01
1.993602135056785e-06,5.430259e-01,1.994026e-01
2.060953395421940e-06,5.434169e-01,1.995886e-01
2.130171589909594e-06,5.436866e-01,1.997169e-01
2.207183598010719e-06,5.438874e-01,1.998122e-01
2.282563256576996e-06,5.440162e-01,1.998736e-01
2.363405473887894e-06,5.441022e-01,1.999145e-01
2.486174307626251e-06,5.441787e-01,1.999508e-01
2.611429076467556e-06,5.442202e-01,1.999705e-01
2.783115533074644e-06,5.442457e-01,1.999827e-01
2.934362605480308e-06,5.442557e-01,1.999874e-01
3.069008990472438e-06,5.442594e-01,1.999890e-01
3.198567082210514e-06,5.442610e-01,1.999897e-01
3.324581378731380e-06,5.442616e-01,1.999901e-01
3.443253929734910e-06,5.442621e-01,1.999902e-01
3.546651658388237e-06,5.442622e-01,1.999903e-01
3.658748782666072e-06,5.442623e-01,1.999903e-01
3.812519090379393e-06,5.442625e-01,1.999903e-01
3.922464353060770e-06,5.442625e-01,1.999903e-01
4.026253466742331e-06,5.442628e-01,1.999903e-01
4.131537865170696e-06,5.442626e-01,1.999903e-01
4.231364525618837e-06,5.442626e-01,1.999903e-01
4.423082276674691e-06,5.442626e-01,1.999903e-01
4.526560432503867e-06,5.442629e-01,1.999903e-01
4.650924101246210e-06,5.442629e-01,1.999903e-01
4.823570760825905e-06,5.442630e-01,1.999903e-01
5.084359636386251e-06,5.442630e-01,1.999903e-01
5.258193347371783e-06,5.442632e-01,1.999903e-01
5.423796166890229e-06,5.442632e-01,1.999903e-01
5.614810559528032e-06,5.442635e-01,1.999903e-01
5.821820987870348e-06,5.442635e-01,1.999903e-01
6.048402999791847e-06,5.442637e-01,1.999903e-01
6.342799397124366e-06,5.442637e-01,1.999903e-01
6.554466377191229e-06,5.442640e-01,1.999903e-01
6.802103339076390e-06,5.442640e-01,1.999903e-01
7.097876128295240e-06,5.442642e-01,1.999903e-01
7.448381301176247e-06,5.442642e-01,1.999903e-01
8.469431412144413e-06,5.442647e-01,1.999903e-01
8.995616909763234e-06,5.442650e-01,1.999903e-01
9.758462893625183e-06,5.442653e-01,1.999903e-01
1.758784976125397e-01,6.307927e-01,1.999903e-01
3.517472367621857e-01,7.162113e-01,1.999902e-01
5.276159759118316e-01,8.005210e-01,1.999902e-01
7.034847150614777e-01,8.837220e-01,1.999901e-01
8.793534542111238e-01,9.658142e-01,1.999901e-01
1.055222193360770e+00,1.046797e+00,1.999900e-01
