0.000000000000000e+00,1.213686e-03
1.767376755591628e-09,1.213687e-03
3.534753511183256e-09,1.213689e-03
5.302130266774885e-09,1.213690e-03
7.069507022366513e-09,1.213692e-03
8.836883777958141e-09,1.213693e-03
1.060426053354977e-08,1.213695e-03
1.237163728914139e-08,1.213697e-03
1.490138379571857e-08,1.213699e-03
1.996087680887293e-08,1.213698e-03
2.948611721425947e-08,1.213625e-03
3.973816208323764e-08,1.213340e-03
4.900337398289037e-08,1.212734e-03
5.782578555156791e-08,1.211729e-03
6.681716050491095e-08,1.210373e-03
7.684420379161805e-08,1.209147e-03
8.852721747949241e-08,1.210460e-03
1.030214351778814e-07,1.223132e-03
1.203238914176269e-07,1.267352e-03
1.365055230281772e-07,1.367974e-03
1.582296798045615e-07,1.655810e-03
1.839289576415165e-07,2.313626e-03
2.130455548832330e-07,3.602600e-03
2.401907807563663e-07,5.531454e-03
2.736248889904790e-07,9.102229e-03
3.134551022284280e-07,1.520200e-02
3.654212235323263e-07,2.596904e-02
4.160044641928219e-07,3.931022e-02
4.697135706589237e-07,5.631447e-02
5.216469105798528e-07,7.504287e-02
5.777061298982908e-07,9.716532e-02
6.200120348940303e-07,1.148791e-01
6.525591653949642e-07,1.290618e-01
6.841170514855318e-07,1.432211e-01
7.408290343309985e-07,1.693243e-01
8.110905161726962e-07,2.024671e-01
9.179350126426457e-07,2.538264e-01
9.529595751227693e-07,2.708575e-01
9.781013113744531e-07,2.831715e-01
9.851887783126948e-07,2.866507e-01
9.867081498165819e-07,2.873969e-01
9.875948937180492e-07,2.878325e-01
9.881126658185358e-07,2.880868e-01
9.884152642878159e-07,2.882355e-01
9.886177740634049e-07,2.883352e-01
9.888165366591513e-07,2.884328e-01
9.890370197391909e-07,2.885410e-01
9.892921438922018e-07,2.886661e-01
9.895551504687569e-07,2.887955e-01
9.899353988344576e-07,2.889825e-01
9.904038854911322e-07,2.892126e-01
9.908144171193582e-07,2.894144e-01
9.911763742772341e-07,2.895923e-01
9.915861811829438e-07,2.897936e-01
9.918719430023140e-07,2.899338e-01
9.921485466977179e-07,2.900697e-01
9.924228265738064e-07,2.902046e-01
9.928582857540548e-07,2.904184e-01
9.933097241013528e-07,2.906405e-01
9.938062250568655e-07,2.908845e-01
9.942777864204617e-07,2.911161e-01
9.947479595811116e-07,2.913475e-01
9.950660944622928e-07,2.915044e-01
9.952770934282777e-07,2.916080e-01
9.955332526918565e-07,2.917333e-01
9.957897182928646e-07,2.918595e-01
9.962036826277722e-07,2.920634e-01
9.966537854837715e-07,2.922845e-01
9.971976479674438e-07,2.925518e-01
9.977313036593679e-07,2.928139e-01
9.981453490789741e-07,2.930173e-01
9.984476024793261e-07,2.931662e-01
9.986804320751558e-07,2.932808e-01
9.991431248496910e-07,2.935081e-01
9.995245888932002e-07,2.936957e-01
9.999464287541882e-07,2.939016e-01
1.000000000000000e-06,2.939258e-01
1.000042238894417e-06,2.939489e-01
1.000126716683251e-06,2.939925e-01
1.000295672260919e-06,2.940761e-01
1.000633583416254e-06,2.942417e-01
1.001056020453421e-06,2.944491e-01
1.001424810274308e-06,2.946308e-01
1.001721238804412e-06,2.947770e-01
1.001946683658880e-06,2.948875e-01
1.002191949195483e-06,2.950077e-01
1.002434611088020e-06,2.951272e-01
1.002825832771088e-06,2.953197e-01
1.003253893835167e-06,2.955303e-01
1.003862613043386e-06,2.958297e-01
1.004518810291285e-06,2.961524e-01
1.004908194799437e-06,2.963439e-01
1.005202395815481e-06,2.964889e-01
1.005458604649634e-06,2.966152e-01
1.005663165328157e-06,2.967159e-01
1.005900172552097e-06,2.968327e-01
1.006213188470206e-06,2.969867e-01
