0.00,0.0000
0.05,0.4156
0.10,0.4332
0.15,0.4507
0.20,0.4800
0.26,0.4976
0.31,0.5210
0.36,0.5444
0.41,0.5678
0.46,0.5971
0.51,0.6146
0.56,0.6439
0.61,0.6615
0.66,0.6907
0.72,0.7083
0.77,0.7317
0.82,0.7610
0.87,0.7785
0.92,0.8020
0.97,0.8254
1.02,0.8488
1.07,0.8780
1.12,0.8956
1.17,0.9132
1.23,0.9424
1.28,0.9600
1.33,0.9834
1.38,1.0127
1.43,1.0302
1.48,1.0595
1.53,1.0771
1.59,1.0946
1.64,1.1180
1.69,1.1415
1.74,1.1649
1.79,1.1883
1.84,1.2059
1.89,1.2293
1.94,1.2527
1.99,1.2761
2.05,1.2995
2.10,1.3171
2.15,1.3405
2.20,1.3639
2.25,1.3815
2.30,1.4049
2.35,1.4283
2.40,1.4517
2.45,1.4693
2.51,1.4927
2.56,1.5161
2.61,1.5337
2.66,1.5571
2.71,1.5805
2.76,1.5980
2.81,1.6215
2.86,1.6449
2.91,1.6624
2.97,1.6859
3.02,1.7093
3.07,1.7268
3.12,1.7444
3.17,1.7737
3.22,1.7912
3.27,1.8088
3.32,1.8263
3.37,1.8498
3.43,1.8732
3.48,1.8907
3.53,1.9200
3.58,1.9317
3.63,1.9551
3.68,1.9727
3.73,1.9961
3.78,2.0137
3.84,2.0371
3.89,2.0546
3.94,2.0780
3.99,2.0956
4.04,2.1190
4.09,2.1366
4.14,2.1541
4.19,2.1717
4.24,2.1951
4.30,2.2127
4.35,2.2361
4.40,2.2537
4.45,2.2712
4.50,2.2946
4.55,2.3180
4.60,2.3356
4.65,2.3532
4.70,2.3707
4.76,2.3941
4.80,2.4117
4.86,2.4293
4.91,2.4468
4.96,2.4644
5.01,2.4878
5.06,2.5054
5.11,2.5288
5.16,2.5463
5.22,2.5639
5.27,2.5873
5.32,2.5990
5.37,2.6224
5.42,2.6400
5.47,2.6576
5.52,2.6810
5.57,2.6927
5.62,2.7161
5.68,2.7278
5.73,2.7512
5.78,2.7688
5.83,2.7863
5.88,2.8039
5.93,2.8215
5.98,2.8390
6.03,2.8566
6.08,2.8800
6.14,2.8976
6.19,2.9151
6.24,2.9327
6.29,2.9502
6.34,2.9678
6.39,2.9854
6.44,3.0029
6.49,3.0205
6.54,3.0380
6.59,3.0556
6.65,3.0790
6.70,3.0907
6.75,3.1083
6.80,3.1259
6.85,3.1434
6.90,3.1610
6.95,3.1844
7.00,3.1961
7.05,3.2137
7.11,3.2371
7.16,3.2488
7.21,3.2663
7.26,3.2839
7.31,3.3015
7.36,3.3190
7.41,3.3366
7.47,3.3541
7.52,3.3659
7.57,3.3834
7.62,3.4068
7.67,3.4244
7.72,3.4420
7.77,3.4537
7.82,3.4771
7.87,3.4888
7.93,3.5005
7.98,3.5239
8.03,3.5415
8.08,3.5532
8.13,3.5707
8.18,3.5883
8.23,3.6059
8.28,3.6234
8.33,3.6351
8.38,3.6527
8.44,3.6702
8.49,3.6878
8.54,3.6995
8.59,3.7171
8.64,3.7346
8.69,3.7522
8.74,3.7698
8.79,3.7815
8.85,3.7990
8.90,3.8166
8.95,3.8341
9.00,3.8459
9.05,3.8634
9.10,3.8868
9.15,3.8985
9.20,3.9161
9.25,3.9278
9.31,3.9454
9.36,3.9571
9.41,3.9746
9.46,3.9922
9.51,4.0098
9.56,4.0215
9.61,4.0390
9.66,4.0566
9.72,4.0741
9.77,4.0859
9.82,4.1034
9.87,4.1151
9.92,4.1327
9.97,4.1502
10.02,4.1620
10.07,4.1795
10.12,4.1912
10.17,4.2088
10.23,4.2263
10.28,4.2380
10.33,4.2556
10.38,4.2732
10.43,4.2849
10.48,4.2966
10.53,4.3141
10.58,4.3317
10.64,4.3493
10.69,4.3610
10.74,4.3785
10.79,4.3902
10.84,4.4020
10.89,4.4195
10.94,4.4371
10.99,4.4488
11.05,4.4663
11.10,4.4780
11.15,4.4956
11.20,4.5132
11.25,4.5249
11.30,4.5424
11.35,4.5541
11.40,4.5659
11.45,4.5834
11.51,4.5951
11.56,4.6127
11.61,4.6244
11.66,4.6420
11.71,4.6537
11.76,4.6712
11.81,4.6829
11.86,4.7005
11.91,4.7180
11.97,4.7298
12.02,4.7415
12.07,4.7590
12.12,4.7707
12.17,4.7883
12.22,4.8000
12.27,4.8176
12.32,4.8293
12.38,4.8468
12.43,4.8585
12.48,4.8761
12.53,4.8878
12.58,4.8995
12.63,4.9112
12.68,4.9288
12.73,4.9463
12.78,4.9580
12.84,4.9756
12.89,4.9873
12.94,4.9990
12.99,5.0107
13.04,5.0283
13.09,5.0400
13.14,5.0576
13.19,5.0693
13.24,5.0810
13.30,5.0927
13.35,5.1102
13.40,5.1220
13.45,5.1395
13.50,5.1512
13.55,5.1629
13.60,5.1746
13.65,5.1980
13.71,5.2039
13.76,5.2215
13.81,5.2332
13.86,5.2449
13.91,5.2624
13.96,5.2741
14.01,5.2859
14.06,5.3034
14.11,5.3151
14.17,5.3327
14.22,5.3444
14.27,5.3561
14.32,5.3678
14.37,5.3795
14.42,5.3971
14.47,5.4088
14.52,5.4205
14.57,5.4380
14.63,5.4498
14.68,5.4615
14.73,5.4732
14.78,5.4907
14.83,5.5024
14.88,5.1102
14.93,5.0985
14.98,5.0927
15.03,5.0868
15.09,5.0868
15.14,5.0868
15.19,5.0868
15.24,5.0868
15.29,5.0810
15.34,5.0751
15.39,5.0751
15.44,5.0751
15.50,5.0751
15.55,5.0693
15.60,5.0693
15.65,5.0693
15.70,5.0693
15.75,5.0634
15.80,5.0634
15.85,5.0634
15.91,5.0576
15.96,5.0634
16.01,5.0576
16.06,5.0576
16.11,5.0576
16.16,5.0576
16.21,5.0517
16.26,5.0517
16.31,5.0517
16.36,5.0517
16.42,5.0517
16.47,5.0459
16.52,5.0517
16.57,5.0459
16.62,5.0459
16.67,5.0459
16.72,5.0400
16.77,5.0459
16.83,5.0459
16.88,5.0400
16.93,5.0400
16.98,5.0341
17.03,5.0400
17.08,5.0341
17.13,5.0341
17.18,5.0341
17.24,5.0341
17.29,5.0283
17.34,5.0283
17.39,5.0283
17.44,5.0283
17.49,5.0283
17.54,5.0283
17.59,5.0224
17.64,5.0283
17.70,5.0224
17.75,5.0224
17.80,5.0224
17.85,5.0224
17.90,5.0224
17.95,5.0166
18.00,5.0166
18.05,5.0166
18.10,5.0166
18.16,5.0166
18.21,5.0166
18.26,5.0166
18.31,5.0107
18.36,5.0166
18.41,5.0107
18.46,5.0107
18.51,5.0107
18.57,5.0107
18.62,5.0107
18.67,5.0049
18.72,5.0049
18.77,5.0049
18.82,5.0049
18.87,5.0049
18.92,4.9990
18.98,5.0049
19.03,5.0049
19.08,4.9990
19.13,4.9990
19.18,4.9990
19.23,4.9932
19.28,4.9990
19.33,4.9932
19.38,4.9990
19.43,4.9932
19.49,4.9990
19.54,4.9932
19.59,4.9932
19.64,4.9873
19.69,4.9873
19.74,4.9873
19.79,4.9932
19.84,4.9873
19.90,4.9873
19.95,4.9873
20.00,4.9815
20.05,4.9873
20.10,4.9873
20.15,4.9815
20.20,4.9815
20.25,4.9815
20.31,4.9815
20.36,4.9873
20.41,4.9815
20.46,4.9815
20.51,4.9756
20.56,4.9815
20.61,4.9756
20.66,4.9756
20.71,4.9756
20.77,4.9756
20.82,4.9756
20.87,4.9756
20.92,4.9756
20.97,4.9698
21.02,4.9698
21.07,4.9698
21.12,4.9698
21.17,4.9698
21.23,4.9698
21.28,4.9698
21.33,4.9639
21.38,4.9698
21.43,4.9639
21.48,4.9639
21.53,4.9639
21.58,4.9639
21.64,4.9639
21.69,4.9639
21.74,4.9639
21.79,4.9580
21.84,4.9639
21.89,4.9580
21.94,4.9580
21.99,4.9580
22.05,4.9639
22.10,4.9580
22.15,4.9580
22.20,4.9580
22.25,4.9580
22.30,4.9580
22.35,4.9580
22.40,4.9580
22.45,4.9522
22.50,4.9522
22.56,4.9522
22.61,4.9522
22.66,4.9522
22.71,4.9522
22.76,4.9522
22.81,4.9522
22.86,4.9463
22.92,4.9463
22.97,4.9522
23.02,4.9463
23.07,4.9463
23.12,4.9463
23.17,4.9463
23.22,4.9463
23.27,4.9463
23.32,4.9463
23.38,4.9463
23.43,4.9405
23.48,4.9405
23.53,4.9405
23.58,4.9405
23.63,4.9405
23.68,4.9405
23.73,4.9405
23.78,4.9405
23.84,4.9346
23.89,4.9405
23.94,4.9346
23.99,4.9346
24.04,4.9346
24.09,4.9346
24.14,4.9346
24.19,4.9346
24.25,4.9346
24.30,4.9346
24.35,4.9346
24.40,4.9346
24.45,4.9346
24.50,4.9288
24.55,4.9288
24.60,4.9346
24.65,4.9288
24.71,4.9288
24.76,4.9288
24.81,4.9288
24.86,4.9288
24.91,4.9288
24.96,4.9288
25.01,4.9288
25.06,4.9229
25.12,4.9288
25.17,4.9288
25.22,4.9229
25.27,4.9229
25.32,4.9229
25.37,4.9229
25.42,4.9229
25.47,4.9229
25.52,4.9229
25.58,4.9229
25.63,4.9229
25.68,4.9171
25.73,4.9171
25.78,4.9229
25.83,4.9229
25.88,4.9229
25.93,4.9171
25.99,4.9171
26.04,4.9171
26.09,4.9171
26.14,4.9171
26.19,4.9171
26.24,4.9171
26.29,4.9171
26.34,4.9112
26.39,4.9171
26.45,4.9112
26.50,4.9171
26.55,4.9112
26.60,4.9112
26.65,4.9112
26.70,4.9112
26.75,4.9171
26.80,4.9112
26.85,4.9112
26.91,4.9054
26.96,4.9112
27.01,4.9112
27.06,4.9112
27.11,4.9054
27.16,4.9112
27.21,4.9112
27.26,4.9054
27.32,4.9112
27.37,4.9054
27.42,4.9054
27.47,4.9054
27.52,4.9054
27.57,4.9054
27.62,4.9054
27.67,4.9054
27.73,4.8995
27.78,4.9054
27.83,4.8995
27.88,4.8995
27.93,4.9054
27.98,4.8995
28.03,4.8995
28.08,4.9054
28.13,4.8995
28.18,4.8995
28.24,4.8995
28.29,4.8995
28.34,4.8995
28.39,4.8937
28.44,4.8937
28.49,4.8937
28.54,4.8995
28.59,4.8937
28.65,4.8937
28.70,4.8995
28.75,4.8937
28.80,4.8937
28.85,4.8937
28.90,4.8937
28.95,4.8937
29.00,4.8878
29.06,4.8937
29.11,4.8878
29.16,4.8937
29.21,4.8937
29.26,4.8878
29.31,4.8878
29.36,4.8937
29.41,4.8878
29.46,4.8878
29.52,4.8878
29.57,4.8878
29.62,4.8878
29.67,4.8878
29.72,4.8878
29.77,4.8878
29.82,4.8878
29.87,4.8878
29.92,4.8820
29.98,4.8878
30.03,4.8820
30.08,4.8878
30.13,4.8820
30.18,4.8820
30.23,4.8878
30.28,4.8820
30.33,4.8820
30.39,4.8820
30.44,4.8878
30.49,4.8820
30.54,4.8820
30.59,4.8820
30.64,4.8820
30.69,4.8820
30.74,4.8820
30.80,4.8761
30.85,4.8761
30.90,4.8761
30.95,4.8761
31.00,4.8761
31.05,4.8761
31.10,4.8761
31.15,4.8761
31.20,4.8820
31.26,4.8761
31.31,4.8761
31.36,4.8761
31.41,4.8761
31.46,4.8761
31.51,4.8761
31.56,4.8820
31.61,4.8761
31.67,4.8761
31.72,4.8761
31.77,4.8702
31.82,4.8761
31.87,4.8702
31.92,4.8761
31.97,4.8702
